epoch,step,train_loss_step,train_perplexity_step
0,49,9.796794891357422,17976.037109375
0,99,9.51713752746582,13590.6533203125
0,149,9.27623462677002,10681.1376953125
0,199,9.107943534851074,9026.712890625
0,249,8.910730361938477,7411.07177734375
0,299,8.765793800354004,6411.14892578125
0,349,8.503545761108398,4932.2265625
0,399,8.348002433776855,4221.7392578125
0,449,8.244564056396484,3806.87548828125
0,499,8.047514915466309,3126.016845703125
0,549,7.92454195022583,2764.2978515625
0,599,7.926814079284668,2770.5859375
0,649,7.782988548278809,2399.434814453125
0,699,7.656343460083008,2114.013427734375
0,749,7.663089752197266,2128.3232421875
0,799,7.649261951446533,2099.095947265625
0,849,7.4832611083984375,1778.0296630859375
0,899,7.359592437744141,1571.196044921875
0,949,7.456241607666016,1730.63134765625
0,999,7.439345359802246,1701.6358642578125
0,1049,7.310914516448975,1496.545166015625
0,1099,7.343599319458008,1546.267578125
0,1149,7.405331611633301,1644.7301025390625
0,1199,7.255776882171631,1416.262939453125
0,1249,7.133460521697998,1253.2061767578125
0,1299,7.272289752960205,1439.8436279296875
0,1349,7.17156982421875,1301.88671875
0,1399,7.253756999969482,1413.4051513671875
0,1449,7.087116718292236,1196.453125
0,1499,7.293930530548096,1471.342529296875
0,1549,7.225624084472656,1374.1959228515625
0,1599,7.061202049255371,1165.845703125
0,1649,7.032190799713135,1132.5089111328125
0,1699,7.177260398864746,1309.31640625
0,1749,7.175774574279785,1307.372314453125
0,1799,6.997174263000488,1093.5386962890625
0,1849,7.0134429931640625,1111.4747314453125
0,1899,7.062864780426025,1167.7857666015625
0,1949,7.067349433898926,1173.03466796875
0,1999,6.9355363845825195,1028.170654296875
0,2049,7.059232234954834,1163.551513671875
0,2099,6.975339412689209,1069.9202880859375
0,2149,6.887927055358887,980.3670654296875
0,2199,6.943285942077637,1036.16943359375
0,2249,7.1210036277771,1237.69189453125
0,2299,6.903906345367432,996.158447265625
0,2349,6.846193790435791,940.295166015625
0,2399,6.880369186401367,972.9854736328125
0,2449,7.016875743865967,1115.296630859375
0,2499,6.889014720916748,981.4338989257812
0,2549,6.867826461791992,960.8578491210938
0,2599,6.734048366546631,840.543212890625
0,2649,7.013129234313965,1111.1260986328125
0,2699,6.816107749938965,912.4266967773438
0,2749,6.765745162963867,867.6124877929688
0,2799,6.95659065246582,1050.0474853515625
0,2849,6.854081630706787,947.7413330078125
0,2899,6.775635719299316,876.2362670898438
0,2949,6.778048038482666,878.3525390625
0,2999,6.890292644500732,982.68896484375
0,3049,6.792174816131592,890.848876953125
0,3099,6.762842655181885,865.0978393554688
0,3149,6.6643242835998535,783.93359375
0,3199,6.669668674468994,788.1344604492188
0,3249,6.766688823699951,868.431640625
0,3299,6.681973457336426,797.8922119140625
0,3349,6.882544040679932,975.1038818359375
0,3399,6.716999053955078,826.333984375
0,3449,6.634252548217773,760.7102661132812
0,3499,6.671060085296631,789.2318115234375
0,3549,6.872706890106201,965.5587158203125
0,3599,6.679250240325928,795.7222900390625
0,3649,6.576911449432373,718.3173217773438
0,3699,6.833153247833252,928.1127319335938
0,3749,6.672698974609375,790.5263061523438
0,3799,6.624483585357666,753.3151245117188
0,3849,6.544361114501953,695.312255859375
0,3899,6.720419406890869,829.1652221679688
0,3949,6.627690315246582,755.734619140625
0,3999,6.617248058319092,747.8840942382812
0,4049,6.5148024559021,675.0606079101562
0,4099,6.771101951599121,872.2725219726562
0,4149,6.602241039276123,736.7444458007812
0,4199,6.6013641357421875,736.0986938476562
0,4249,6.690210342407227,804.4913940429688
0,4299,6.664083480834961,783.7448120117188
0,4349,6.617938995361328,748.4010620117188
0,4399,6.496267318725586,662.6635131835938
0,4449,6.6844482421875,799.8692016601562
0,4499,6.589565753936768,727.4649047851562
0,4549,6.541329860687256,693.2078247070312
0,4599,6.5152058601379395,675.3330078125
0,4649,6.55618953704834,703.5855712890625
0,4699,6.49849796295166,664.143310546875
0,4749,6.38477897644043,592.7537231445312
0,4799,6.640063285827637,765.1434326171875
0,4849,6.5615010261535645,707.3326416015625
0,4899,6.5835137367248535,723.0755615234375
0,4949,6.441405296325684,627.2877197265625
0,4999,6.560115814208984,706.353515625
0,5049,6.621427536010742,751.0164184570312
0,5099,6.544632434844971,695.5009765625
0,5149,6.486245632171631,656.0556640625
0,5199,6.560118675231934,706.3555297851562
0,5249,6.457059860229492,637.1848754882812
0,5299,6.291135787963867,539.7660522460938
0,5349,6.57956600189209,720.2266845703125
0,5399,6.451204776763916,633.4650268554688
0,5449,6.415637969970703,611.3306274414062
0,5499,6.395720958709717,599.2752075195312
0,5549,6.5080976486206055,670.5496215820312
0,5599,6.5448455810546875,695.6492309570312
0,5649,6.369443416595459,583.7328491210938
0,5699,6.392739772796631,597.4913330078125
0,5749,6.556291103363037,703.6570434570312
0,5799,6.435455322265625,623.56640625
0,5849,6.3643598556518555,580.77294921875
0,5899,6.545168876647949,695.8741455078125
0,5949,6.452301979064941,634.1604614257812
0,5999,6.483130931854248,654.0154418945312
0,6049,6.294708251953125,541.6978149414062
0,6099,6.489099025726318,657.9302978515625
0,6149,6.459744453430176,638.8977661132812
0,6199,6.310881614685059,550.5300903320312
0,6249,6.315342426300049,552.9913940429688
0,6299,6.536716461181641,690.0171508789062
0,6349,6.518441677093506,677.5217895507812
0,6399,6.307693958282471,548.7779541015625
0,6449,6.256615161895752,521.450927734375
0,6499,6.510861396789551,672.4053955078125
0,6549,6.441277980804443,627.2078247070312
0,6599,6.2628912925720215,524.73388671875
0,6649,6.48886775970459,657.7781372070312
0,6699,6.359306812286377,577.845703125
0,6749,6.239267826080322,512.483154296875
0,6799,6.281147480010986,534.4014892578125
0,6849,6.504701614379883,668.2762451171875
0,6899,6.4014573097229,602.7227172851562
0,6949,6.274420261383057,530.8185424804688
0,6999,6.175751209259033,480.9442138671875
0,7049,6.461081504821777,639.7526245117188
0,7099,6.432298183441162,621.6008911132812
0,7149,6.3427534103393555,568.3590698242188
0,7199,6.277892112731934,532.6646728515625
0,7249,6.41925048828125,613.5430908203125
0,7299,6.259627819061279,523.0242309570312
0,7349,6.254812717437744,520.5119018554688
0,7399,6.381194591522217,590.6328735351562
0,7449,6.261198997497559,523.8466796875
0,7499,6.287722587585449,537.9268798828125
0,7549,6.169942378997803,478.1585693359375
0,7599,6.419379234313965,613.6220703125
0,7649,6.264659404754639,525.6624755859375
0,7699,6.161853313446045,474.3063049316406
0,7749,6.248470783233643,517.2212524414062
0,7799,6.377041339874268,588.1848754882812
0,7849,6.235270023345947,510.43841552734375
0,7899,6.192688941955566,489.1596374511719
0,7949,6.183441638946533,484.6571044921875
0,7999,6.262087345123291,524.312255859375
0,8049,6.333929061889648,563.36572265625
0,8099,6.261683464050293,524.1005249023438
0,8149,6.322147846221924,556.767578125
0,8199,6.264919757843018,525.7993774414062
0,8249,6.213560104370117,499.47625732421875
0,8299,6.205929279327393,495.67938232421875
0,8349,6.315155506134033,552.8880004882812
0,8399,6.20749044418335,496.45379638671875
0,8449,6.178717136383057,482.3727722167969
0,8499,6.124435901641846,456.88690185546875
0,8549,6.336167335510254,564.6281127929688
0,8599,6.183933258056641,484.8954162597656
0,8649,6.160792350769043,473.8033447265625
0,8699,6.349257946014404,572.0680541992188
0,8749,6.243772983551025,514.7971801757812
0,8799,6.116096496582031,453.09259033203125
0,8849,6.165619373321533,476.0959167480469
0,8899,6.3517279624938965,573.4827880859375
0,8949,6.226935386657715,506.2017822265625
0,8999,6.206732273101807,496.07757568359375
0,9049,6.1062541007995605,448.6549377441406
0,9099,6.233303070068359,509.4354248046875
0,9149,6.172142505645752,479.2117004394531
0,9199,6.099860191345215,445.7954406738281
0,9249,6.392488956451416,597.3414916992188
0,9299,6.198831081390381,492.17340087890625
0,9349,6.111454010009766,450.9939880371094
0,9399,6.14154577255249,464.77142333984375
0,9449,6.264830589294434,525.7525024414062
0,9499,6.169440746307373,477.91876220703125
0,9549,6.128368377685547,458.6871643066406
0,9599,6.0394392013549805,419.6576232910156
0,9649,6.294933795928955,541.8199462890625
0,9699,6.1068549156188965,448.92462158203125
0,9749,6.017846584320068,410.6932678222656
0,9799,6.266849040985107,526.8148193359375
0,9849,6.064181327819824,430.17034912109375
0,9899,6.0937089920043945,443.06170654296875
0,9949,6.052361488342285,425.1157531738281
0,9999,6.213736534118652,499.5644226074219
0,10049,6.147346496582031,467.4753112792969
0,10099,6.113368511199951,451.85821533203125
0,10149,6.028937816619873,415.2737121582031
0,10199,6.286239147186279,537.1294555664062
0,10249,6.180465221405029,483.2167053222656
0,10299,6.07452917098999,434.64483642578125
0,10349,6.197324752807617,491.4325866699219
0,10399,6.167305946350098,476.8995666503906
0,10449,6.04201078414917,420.73822021484375
0,10499,5.89818811416626,364.3766784667969
0,10549,6.23762845993042,511.6437072753906
0,10599,6.017978191375732,410.747314453125
0,10649,6.029733180999756,415.6041564941406
0,10699,5.9473466873168945,382.7364807128906
0,10749,6.114213943481445,452.24041748046875
0,10799,6.10144567489624,446.5028076171875
0,10849,6.064500331878662,430.3076171875
0,10899,5.920756816864014,372.6936950683594
0,10949,6.091067314147949,441.892822265625
0,10999,6.049598693847656,423.94287109375
0,11049,5.963656425476074,389.02996826171875
0,11099,6.1516242027282715,469.47930908203125
0,11149,6.133894443511963,461.2288818359375
0,11199,6.009578227996826,407.3114929199219
0,11249,5.954294681549072,385.4049987792969
0,11299,6.112876892089844,451.63616943359375
0,11349,5.974476337432861,393.2621154785156
0,11399,5.989778518676758,399.3261413574219
0,11449,5.994843006134033,401.3536682128906
0,11499,6.151650905609131,469.4918212890625
0,11549,6.023300647735596,412.9393310546875
0,11599,6.01831579208374,410.8860168457031
0,11649,5.939259052276611,379.65350341796875
0,11699,5.96417760848999,389.2327880859375
0,11749,6.008656978607178,406.9364318847656
0,11799,5.942875862121582,381.0291442871094
0,11849,6.179043769836426,482.53033447265625
0,11899,5.892678260803223,362.37451171875
0,11949,6.054811477661133,426.1585388183594
0,11999,5.910496234893799,368.8891906738281
0,12049,6.176248073577881,481.1832275390625
0,12099,6.009476661682129,407.2701110839844
0,12149,5.952267646789551,384.6245422363281
0,12199,5.90394926071167,366.4819641113281
0,12249,6.035638332366943,418.0655822753906
0,12299,5.999933242797852,403.4018859863281
0,12349,5.973640441894531,392.93353271484375
0,12399,5.875110626220703,356.06402587890625
0,12449,6.0652079582214355,430.61224365234375
0,12499,6.037936687469482,419.0275573730469
0,12549,5.877508640289307,356.9189147949219
0,12599,6.1462016105651855,466.9403991699219
0,12649,5.973457336425781,392.8616027832031
0,12699,5.997253894805908,402.32244873046875
0,12749,5.900124549865723,365.08294677734375
0,12799,6.069491386413574,432.460693359375
0,12849,6.041479110717773,420.5145568847656
0,12899,6.018518924713135,410.969482421875
0,12949,5.898474216461182,364.4809265136719
0,12999,6.029401779174805,415.4664306640625
0,13049,5.969076156616211,391.1441345214844
0,13099,5.873924255371094,355.641845703125
0,13149,5.843271732330322,344.90594482421875
0,13199,5.961273670196533,388.1041259765625
0,13249,5.886627197265625,360.1883850097656
0,13299,5.765152931213379,318.9878234863281
0,13349,6.034795761108398,417.7134704589844
0,13399,6.019612789154053,411.4192810058594
0,13449,5.828731536865234,339.9272155761719
0,13499,5.807580947875977,332.81304931640625
0,13549,5.931868076324463,376.85784912109375
0,13599,5.983023643493652,396.6378479003906
0,13649,5.935455799102783,378.21234130859375
0,13699,5.773033618927002,321.5115966796875
0,13749,6.010617256164551,407.73492431640625
0,13799,5.971446990966797,392.07257080078125
0,13849,5.946409702301025,382.3780212402344
0,13899,5.981574058532715,396.06329345703125
0,13949,5.979270935058594,395.15216064453125
0,13999,5.921610355377197,373.01190185546875
0,14049,5.819169044494629,336.6921691894531
0,14099,6.101614952087402,446.57843017578125
0,14149,5.966307640075684,390.0627746582031
0,14199,5.832581996917725,341.2386169433594
0,14249,5.813791275024414,334.8863830566406
0,14299,6.077203750610352,435.808837890625
0,14349,5.938949108123779,379.5358581542969
0,14399,5.881583213806152,358.3761901855469
0,14449,5.773313999176025,321.6017761230469
0,14499,5.883820056915283,359.1787109375
0,14549,5.893208026885986,362.5665588378906
0,14599,5.747642517089844,313.4508361816406
0,14649,6.019164562225342,411.2348937988281
0,14699,5.919597625732422,372.26190185546875
0,14749,5.8286662101745605,339.9049987792969
0,14799,5.74951696395874,314.0389404296875
0,14849,5.980855464935303,395.77880859375
0,14899,5.908609390258789,368.1938171386719
0,14949,5.858933925628662,350.3504333496094
0,14999,5.788471221923828,326.5134582519531
0,15049,5.965951442718506,389.923828125
0,15099,5.86599588394165,352.8333740234375
0,15149,5.875776290893555,356.3011474609375
0,15199,5.931341648101807,376.6595153808594
0,15249,5.938808917999268,379.482666015625
0,15299,5.8206610679626465,337.19488525390625
0,15349,5.854658126831055,348.8556213378906
0,15399,5.953214168548584,384.98876953125
0,15449,5.787013530731201,326.0378723144531
0,15499,5.851369380950928,347.710205078125
0,15549,5.703939437866211,300.0470886230469
0,15599,5.977662563323975,394.51715087890625
0,15649,5.895617485046387,363.4411926269531
0,15699,5.760098934173584,317.3797302246094
0,15749,5.941401481628418,380.4678039550781
0,15799,5.896806716918945,363.8736877441406
0,15849,5.690877914428711,296.15350341796875
0,15899,5.708739757537842,301.4908752441406
0,15949,5.9376959800720215,379.0605773925781
0,15999,5.8686933517456055,353.7864074707031
0,16049,5.73740816116333,310.25921630859375
0,16099,5.632018089294434,279.2250671386719
0,16149,5.88486909866333,359.5556945800781
0,16199,5.820390701293945,337.1037292480469
0,16249,5.859864711761475,350.67669677734375
0,16299,5.613905906677246,274.21319580078125
0,16349,5.802593231201172,331.1572265625
0,16399,5.7576003074646,316.58770751953125
0,16449,5.766528606414795,319.42694091796875
0,16499,5.924246788024902,373.99664306640625
0,16549,5.815935134887695,335.6050720214844
0,16599,5.818305015563965,336.4013671875
0,16649,5.733614921569824,309.0845642089844
0,16699,5.9254255294799805,374.4377136230469
0,16749,5.818207740783691,336.36865234375
0,16799,5.742166042327881,311.7389221191406
0,16849,5.689316749572754,295.6915283203125
0,16899,5.893062591552734,362.5138244628906
0,16949,5.905760288238525,367.1462707519531
0,16999,5.743880748748779,312.27392578125
0,17049,5.874843597412109,355.9689636230469
0,17099,5.8143696784973145,335.08013916015625
0,17149,5.775734901428223,322.3812561035156
0,17199,5.703227519989014,299.83355712890625
0,17249,5.941539764404297,380.5203857421875
0,17299,5.88313102722168,358.9313049316406
0,17349,5.7435760498046875,312.1788024902344
0,17399,5.682275295257568,293.61676025390625
0,17449,5.884761333465576,359.5169677734375
0,17499,5.840526103973389,343.96026611328125
0,17549,5.716007709503174,303.6900939941406
0,17599,5.669606685638428,289.92047119140625
0,17649,5.759894847869873,317.3149719238281
0,17699,5.684386730194092,294.23736572265625
0,17749,5.741839408874512,311.6371154785156
0,17799,5.980329990386963,395.57086181640625
0,17849,5.838011741638184,343.09649658203125
0,17899,5.737110137939453,310.1667785644531
0,17949,5.640502452850342,281.6041564941406
0,17999,5.717774391174316,304.2270812988281
0,18049,5.732152462005615,308.63287353515625
0,18099,5.803216934204102,331.36383056640625
0,18149,5.571128845214844,262.73052978515625
0,18199,5.904078960418701,366.5295104980469
0,18249,5.9127068519592285,369.7055358886719
0,18299,5.683531284332275,293.9857482910156
0,18349,5.62706184387207,277.8445739746094
0,18399,5.817863464355469,336.25286865234375
0,18449,5.620046138763428,275.9021301269531
0,18499,5.608675956726074,272.7828063964844
0,18549,5.840060710906982,343.80023193359375
0,18599,5.743560791015625,312.17401123046875
0,18649,5.565873622894287,261.3534240722656
0,18699,5.640979766845703,281.7386169433594
0,18749,5.826294898986816,339.0999450683594
0,18799,5.804342269897461,331.7369384765625
0,18849,5.712571620941162,302.64837646484375
0,18899,5.576363563537598,264.10943603515625
0,18949,5.778056621551514,323.130615234375
0,18999,5.787374019622803,326.1554260253906
0,19049,5.726494789123535,306.89166259765625
0,19099,5.629451274871826,278.50927734375
0,19149,5.7550811767578125,315.7911682128906
0,19199,5.838257312774658,343.1807861328125
0,19249,5.697367191314697,298.0815734863281
0,19299,5.7807793617248535,324.0116271972656
0,19349,5.730967998504639,308.2675476074219
0,19399,5.811888217926025,334.24969482421875
0,19449,5.583101272583008,265.8949279785156
0,19499,5.845828533172607,345.7889404296875
0,19549,5.774821758270264,322.0870361328125
0,19599,5.659319877624512,286.9533996582031
0,19649,5.5312700271606445,252.46434020996094
0,19699,5.716043949127197,303.70111083984375
0,19749,5.766167163848877,319.3114929199219
0,19799,5.736421585083008,309.9532775878906
0,19849,5.690130710601807,295.9322814941406
0,19899,5.802731037139893,331.202880859375
0,19949,5.814824104309082,335.232421875
0,19999,5.709231853485107,301.6392822265625
0,20049,5.878871440887451,357.4056396484375
0,20099,5.731986999511719,308.5818176269531
0,20149,5.690828800201416,296.13897705078125
0,20199,5.5922136306762695,268.3289489746094
0,20249,5.822799205780029,337.9166564941406
0,20299,5.763632297515869,318.5031433105469
0,20349,5.649693965911865,284.2044677734375
0,20399,5.685202121734619,294.4773864746094
0,20449,5.784960746765137,325.3692626953125
0,20499,5.711761474609375,302.40325927734375
0,20549,5.727231502532959,307.1178283691406
0,20599,5.524407386779785,250.73770141601562
0,20649,5.818052291870117,336.3163757324219
0,20699,5.774520397186279,321.989990234375
0,20749,5.647444248199463,283.5657958984375
0,20799,5.825667858123779,338.88739013671875
0,20849,5.748471260070801,313.7107238769531
0,20899,5.623152732849121,276.76055908203125
0,20949,5.4522247314453125,233.2765655517578
0,20999,5.833881855010986,341.6824645996094
0,21049,5.750223636627197,314.26092529296875
0,21099,5.635776519775391,280.2764587402344
0,21149,5.528579235076904,251.7859344482422
0,21199,5.856311321258545,349.4328308105469
0,21249,5.691915035247803,296.4608154296875
0,21299,5.623272895812988,276.7938232421875
0,21349,5.530083656311035,252.16500854492188
0,21399,5.765058517456055,318.95770263671875
0,21449,5.699498653411865,298.71759033203125
0,21499,5.670156955718994,290.0800476074219
0,21549,5.708494663238525,301.4169921875
0,21599,5.671703815460205,290.52911376953125
0,21649,5.573038101196289,263.23260498046875
0,21699,5.547656059265137,256.63531494140625
0,21749,5.833741664886475,341.63458251953125
0,21799,5.697253704071045,298.0477600097656
0,21849,5.637683391571045,280.8114318847656
0,21899,5.477978229522705,239.36227416992188
0,21949,5.777039051055908,322.8019714355469
0,21999,5.718086242675781,304.32196044921875
0,22049,5.559940814971924,259.8074645996094
0,22099,5.755058288574219,315.783935546875
0,22149,5.642599105834961,282.1952209472656
0,22199,5.697710037231445,298.1838073730469
0,22249,5.529064655303955,251.90818786621094
0,22299,5.8374762535095215,342.9128112792969
0,22349,5.6523542404174805,284.9615478515625
0,22399,5.608971118927002,272.8633728027344
0,22449,5.599717617034912,270.3500671386719
0,22499,5.801263332366943,330.71710205078125
0,22549,5.734714031219482,309.4244689941406
0,22599,5.641880989074707,281.9926452636719
0,22649,5.724503993988037,306.28131103515625
0,22699,5.701763153076172,299.3948059082031
0,22749,5.560249328613281,259.88763427734375
0,22799,5.553791522979736,258.2147521972656
0,22849,5.759658336639404,317.23992919921875
0,22899,5.698227405548096,298.3381042480469
0,22949,5.570002555847168,262.43475341796875
0,22999,5.437344551086426,229.83106994628906
0,23049,5.7361650466918945,309.873779296875
0,23099,5.745879650115967,312.8987731933594
0,23149,5.5872483253479,266.9999084472656
0,23199,5.585074424743652,266.42010498046875
0,23249,5.671352863311768,290.4271545410156
0,23299,5.563658714294434,260.77520751953125
0,23349,5.587653160095215,267.1080322265625
0,23399,5.643552303314209,282.4643249511719
0,23449,5.663713455200195,288.2169189453125
0,23499,5.499457836151123,244.55931091308594
0,23549,5.473559856414795,238.30702209472656
0,23599,5.693840980529785,297.0323486328125
0,23649,5.670265197753906,290.1114501953125
0,23699,5.56278657913208,260.5478515625
0,23749,5.422518730163574,226.44876098632812
0,23799,5.610666751861572,273.326416015625
0,23849,5.641898155212402,281.9974670410156
0,23899,5.474299430847168,238.48333740234375
0,23949,5.740265846252441,311.1471252441406
0,23999,5.687365531921387,295.1151428222656
0,24049,5.534527778625488,253.28814697265625
0,24099,5.491586685180664,242.64190673828125
0,24149,5.639049530029297,281.1953125
0,24199,5.669286727905273,289.8277282714844
0,24249,5.723002910614014,305.8218994140625
0,24299,5.654618740081787,285.6075439453125
0,24349,5.60351037979126,271.37738037109375
0,24399,5.749298095703125,313.97021484375
0,24449,5.713146209716797,302.82232666015625
0,24499,5.521069526672363,249.9021759033203
0,24549,5.717777729034424,304.22808837890625
0,24599,5.646911144256592,283.4146728515625
0,24649,5.560810565948486,260.03350830078125
0,24699,5.626203536987305,277.606201171875
0,24749,5.628598690032959,278.2718811035156
0,24799,5.44964599609375,232.67579650878906
0,24849,5.669904708862305,290.00689697265625
0,24899,5.648038387298584,283.7343444824219
0,24949,5.579596996307373,264.96478271484375
0,24999,5.667591571807861,289.3368225097656
0,25049,5.5761399269104,264.0503845214844
0,25099,5.698962688446045,298.55755615234375
0,25149,5.583064079284668,265.8850402832031
0,25199,5.515408039093018,248.49134826660156
0,25249,5.707297325134277,301.0563049316406
0,25299,5.6276445388793945,278.00653076171875
0,25349,5.493254661560059,243.04696655273438
0,25399,5.608762741088867,272.8065185546875
0,25449,5.600465774536133,270.5523986816406
0,25499,5.517984390258789,249.1323699951172
0,25549,5.625595569610596,277.4374694824219
0,25599,5.579048156738281,264.8194274902344
0,25649,5.571974754333496,262.9528503417969
0,25699,5.688996315002441,295.5968017578125
0,25749,5.591948509216309,268.2578125
0,25799,5.475951194763184,238.87757873535156
0,25849,5.579916477203369,265.0494384765625
0,25899,5.520052909851074,249.64825439453125
0,25949,5.688363075256348,295.40966796875
0,25999,5.613833904266357,274.1934509277344
0,26049,5.545194149017334,256.0042724609375
0,26099,5.600803375244141,270.6437683105469
0,26149,5.576918125152588,264.2559509277344
0,26199,5.464520454406738,236.16258239746094
0,26249,5.639793872833252,281.4046936035156
0,26299,5.530272006988525,252.21249389648438
0,26349,5.5281829833984375,251.68617248535156
0,26399,5.695871829986572,297.63616943359375
0,26449,5.538512706756592,254.29949951171875
0,26499,5.451560020446777,233.12156677246094
0,26549,5.630802631378174,278.8858642578125
0,26599,5.428242206573486,227.74856567382812
0,26649,5.612825870513916,273.9172058105469
0,26699,5.589570999145508,267.62078857421875
0,26749,5.577381610870361,264.3784484863281
0,26799,5.710597515106201,302.051513671875
0,26849,5.499014377593994,244.4508819580078
0,26899,5.552163124084473,257.79461669921875
0,26949,5.567197799682617,261.6997375488281
0,26999,5.590208053588867,267.79132080078125
0,27049,5.5220794677734375,250.15467834472656
0,27099,5.676581382751465,291.9496765136719
0,27149,5.57759952545166,264.4360656738281
0,27199,5.506669044494629,246.32925415039062
0,27249,5.545548915863037,256.0951232910156
0,27299,5.569831848144531,262.3899841308594
0,27349,5.650278091430664,284.37054443359375
0,27399,5.58474588394165,266.3326110839844
0,27449,5.477927207946777,239.35008239746094
0,27499,5.6709465980529785,290.3092041015625
0,27549,5.6076788902282715,272.510986328125
0,27599,5.446185111999512,231.87191772460938
0,27649,5.586345672607422,266.759033203125
0,27699,5.555032730102539,258.5354309082031
0,27749,5.41305685043335,224.31625366210938
0,27799,5.587648391723633,267.10675048828125
0,27849,5.608056545257568,272.6139221191406
0,27899,5.488494873046875,241.8928680419922
0,27949,5.569563388824463,262.3195495605469
0,27999,5.4331135749816895,228.8607177734375
0,28049,5.608298301696777,272.6798400878906
0,28099,5.475038528442383,238.65965270996094
0,28149,5.537994861602783,254.1678466796875
0,28199,5.643651008605957,282.4922180175781
0,28249,5.544506549835205,255.8283233642578
0,28299,5.501619815826416,245.088623046875
0,28349,5.601468563079834,270.8238525390625
0,28399,5.5708441734313965,262.6557312011719
0,28449,5.472637176513672,238.08724975585938
0,28499,5.567826747894287,261.8643798828125
0,28549,5.586240768432617,266.73101806640625
0,28599,5.412591457366943,224.2118682861328
0,28649,5.714792251586914,303.3211669921875
0,28699,5.559874057769775,259.79010009765625
0,28749,5.441847801208496,230.868408203125
0,28799,5.5143866539001465,248.2376708984375
0,28849,5.408111572265625,223.20968627929688
0,28899,5.462402820587158,235.6630096435547
0,28949,5.559626579284668,259.725830078125
0,28999,5.461907863616943,235.54637145996094
0,29049,5.5571699142456055,259.08856201171875
0,29099,5.570220470428467,262.491943359375
0,29149,5.4530863761901855,233.4776611328125
0,29199,5.577337265014648,264.3667297363281
0,29249,5.516921520233154,248.8677215576172
0,29299,5.337447643280029,207.981201171875
0,29349,5.5512189865112305,257.5513000488281
0,29399,5.448147773742676,232.32745361328125
0,29449,5.44534969329834,231.67828369140625
0,29499,5.600807189941406,270.644775390625
0,29549,5.576650619506836,264.1852722167969
0,29599,5.58891487121582,267.44525146484375
0,29649,5.583338260650635,265.95794677734375
0,29699,5.356433868408203,211.9676971435547
0,29749,5.5821943283081055,265.6539001464844
0,29799,5.456135272979736,234.19058227539062
0,29849,5.4024553298950195,221.95071411132812
0,29899,5.640440464019775,281.58673095703125
0,29949,5.5274834632873535,251.5101776123047
0,29999,5.303940296173096,201.1277618408203
